fact_id,brand,fact_type,product,client_safe_text,risk_level,freshness_status,valid_from,valid_until,bot_template_required,usage_mode,refresh_before_launch
fact:v3:unpk:owner_schedule_2026_27_unpk_group_be2a97cd951c3b31:2e9b21f098,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 3-4 класс; Пацаева; суббота, 13:00-14:20. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_bf6299453d639828:4a4475ce91,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 4 класс (сильн); Пацаева; воскресенье, 14:30-15:50. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_c0b2f19b2c623fc2:88e601c7f8,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 10 класс Олимп; Сретенка, 20; воскресенье, 16:45-18:45. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_c1097d8ffada7a01:49bc6d4102,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 2 класс; Пацаева; воскресенье, 10:00-11:20. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_c53f15e2e02d1071:c532e5d28b,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 8 класс; онлайн; воскресенье онлайн, 14:30-16:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_c6f33ae16054eaba:d5c8d31bf6,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 11 класс Продвинутый; Сретенка, 20; воскресенье, 10:00-12:00. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_c747f149a2a4ea4a:0da7b894af,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика ОГЭ 9; МФТИ; воскресенье, 09:30-11:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_c75cd8efa3a6eeda:fda26ef979,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика 10; онлайн; воскресенье онлайн, 14:30-16:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_c785e34cb225d6d4:16d3245b31,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 6 класс Олимпиадный; Верхняя Красносельская, 30; воскресенье, 14:30-16:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_d21c4180a11ba563:a92fcf146b,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика 1-2 класс; Пацаева; воскресенье, 11:30-12:50. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_d3d5d50778301a73:7d6eb168a5,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 10 класс Продвинутый; Сретенка, 20; воскресенье, 12:15-14:15. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_d5843817ae50ede7:f004735219,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 11 класс Продвинутый; Сретенка, 20; воскресенье, 12:15-14:15. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_d59ccff51124fc2a:7ce276b307,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика 3-4 класс; Пацаева; воскресенье, 13:00-14:20. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_d84fa385a171000d:d9e144a761,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 8 класс; МФТИ; воскресенье, 09:30-11:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_dfe9aad41751d3d1:08e90cffc8,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 9 Продвинутый; Сретенка, 20; воскресенье, 10:00-12:00. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_e076393dca2842ee:4458fffa2c,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 8 класс - Продвинутый; онлайн; воскресенье онлайн, 12:15-14:15. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_e44857b5a23acffd:723b579da5,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 10 класс Продвинутый; Сретенка, 20; воскресенье, 10:00-12:00. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_e54b712de0d3e89b:1cf5ae66ee,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 3-4 класс; Пацаева; воскресенье, 13:00-14:20. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_e67f047d87a071bd:b9bb0aaea3,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика 8 класс; МФТИ; воскресенье, 14:00-16:00. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_f0b0e64c6fd94825:00256f9df7,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Физика 7 класс; МФТИ; воскресенье, 14:00-16:00. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_f17f1d8870715f92:a604edae00,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 10 Олимп; онлайн; суббота онлайн, 14:30-16:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_f286160f22065553:c7b785cb26,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 7 класс - Продвинутый; онлайн; воскресенье онлайн, 14:30-16:30. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_f2bbb62de67c9243:d3b74c409b,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 10; онлайн; суббота онлайн, 10:00-12:00. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
fact:v3:unpk:owner_schedule_2026_27_unpk_group_f44adf9ecac9667a:f388394cf9,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Математика 4 класс; Пацаева; воскресенье, 14:30-15:50. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
